date,state,district,pincode,demo_age_5_17,demo_age_17_
14-12-2025,Uttarakhand,Pauri Garhwal,246155,0,1
14-12-2025,Uttarakhand,Pauri Garhwal,246161,0,1
14-12-2025,Uttarakhand,Pauri Garhwal,246179,0,1
14-12-2025,Uttarakhand,Pauri Garhwal,246193,0,1
14-12-2025,Uttarakhand,Pauri Garhwal,246279,0,1
14-12-2025,Uttarakhand,Pithoragarh,262543,0,3
14-12-2025,Uttarakhand,Pithoragarh,262555,0,22
14-12-2025,Uttarakhand,Rudraprayag,246421,0,2
14-12-2025,Uttarakhand,Tehri Garhwal,249128,0,1
14-12-2025,Uttarakhand,Tehri Garhwal,249132,0,1
14-12-2025,Uttarakhand,Tehri Garhwal,249137,0,1
14-12-2025,Uttarakhand,Tehri Garhwal,249175,0,2
14-12-2025,Uttarakhand,Udham Singh Nagar,244717,0,1
14-12-2025,Uttarakhand,Udham Singh Nagar,262308,2,19
14-12-2025,Uttarakhand,Uttarkashi,249196,0,2
15-12-2025,Uttarakhand,Almora,263621,3,6
15-12-2025,Uttarakhand,Almora,263626,3,11
15-12-2025,Uttarakhand,Almora,263636,0,2
15-12-2025,Uttarakhand,Almora,263645,0,13
15-12-2025,Uttarakhand,Almora,263659,0,3
15-12-2025,Uttarakhand,Bageshwar,263634,3,15
15-12-2025,Uttarakhand,Bageshwar,263635,0,5
15-12-2025,Uttarakhand,Bageshwar,263638,0,1
15-12-2025,Uttarakhand,Chamoli,246441,0,2
15-12-2025,Uttarakhand,Chamoli,246443,0,5
15-12-2025,Uttarakhand,Chamoli,246444,0,8
15-12-2025,Uttarakhand,Chamoli,246446,0,5
15-12-2025,Uttarakhand,Champawat,262528,0,5
15-12-2025,Uttarakhand,Dehradun,248001,12,125
15-12-2025,Uttarakhand,Dehradun,248005,0,14
15-12-2025,Uttarakhand,Dehradun,248009,0,4
15-12-2025,Uttarakhand,Dehradun,248123,0,8
15-12-2025,Uttarakhand,Dehradun,248141,1,2
15-12-2025,Uttarakhand,Dehradun,248179,0,9
15-12-2025,Uttarakhand,Dehradun,248197,0,47
15-12-2025,Uttarakhand,Dehradun,248198,1,17
15-12-2025,Uttarakhand,Dehradun,249203,0,4
15-12-2025,Uttarakhand,Haridwar,246763,1,11
15-12-2025,Uttarakhand,Haridwar,247666,3,17
15-12-2025,Uttarakhand,Haridwar,247667,11,136
15-12-2025,Uttarakhand,Haridwar,249401,1,31
15-12-2025,Uttarakhand,Haridwar,249402,3,53
15-12-2025,Uttarakhand,Haridwar,249404,4,32
15-12-2025,Uttarakhand,Haridwar,249405,0,1
15-12-2025,Uttarakhand,Nainital,244713,0,3
15-12-2025,Uttarakhand,Nainital,244716,0,5
15-12-2025,Uttarakhand,Nainital,263139,12,151
15-12-2025,Uttarakhand,Nainital,263141,0,2
15-12-2025,Uttarakhand,Pauri Garhwal,246127,0,2
15-12-2025,Uttarakhand,Pauri Garhwal,246149,7,43
15-12-2025,Uttarakhand,Pauri Garhwal,246176,0,2
15-12-2025,Uttarakhand,Pauri Garhwal,246277,0,9
15-12-2025,Uttarakhand,Pauri Garhwal,246285,0,5
15-12-2025,Uttarakhand,Pauri Garhwal,249301,0,2
15-12-2025,Uttarakhand,Pauri Garhwal,249304,3,14
15-12-2025,Uttarakhand,Pithoragarh,262521,2,7
15-12-2025,Uttarakhand,Pithoragarh,262530,0,5
15-12-2025,Uttarakhand,Pithoragarh,262547,0,9
15-12-2025,Uttarakhand,Rudraprayag,246141,0,7
15-12-2025,Uttarakhand,Rudraprayag,246421,2,13
15-12-2025,Uttarakhand,Rudraprayag,246495,1,2
15-12-2025,Uttarakhand,Tehri Garhwal,249121,0,11
15-12-2025,Uttarakhand,Tehri Garhwal,249123,1,9
15-12-2025,Uttarakhand,Tehri Garhwal,249124,0,2
15-12-2025,Uttarakhand,Tehri Garhwal,249152,0,1
15-12-2025,Uttarakhand,Tehri Garhwal,249199,1,3
15-12-2025,Uttarakhand,Udham Singh Nagar,244716,0,1
15-12-2025,Uttarakhand,Udham Singh Nagar,263145,1,3
15-12-2025,Uttarakhand,Udham Singh Nagar,263152,2,40
15-12-2025,Uttarakhand,Uttarkashi,249151,0,6
17-12-2025,Uttarakhand,Almora,244715,0,7
17-12-2025,Uttarakhand,Almora,263601,1,32
17-12-2025,Uttarakhand,Almora,263621,1,3
17-12-2025,Uttarakhand,Almora,263626,0,8
17-12-2025,Uttarakhand,Almora,263629,0,6
17-12-2025,Uttarakhand,Almora,263639,0,1
17-12-2025,Uttarakhand,Almora,263643,0,2
17-12-2025,Uttarakhand,Almora,263646,0,5
17-12-2025,Uttarakhand,Almora,263653,1,14
17-12-2025,Uttarakhand,Almora,263660,0,1
17-12-2025,Uttarakhand,Almora,263663,1,2
17-12-2025,Uttarakhand,Almora,263676,0,7
17-12-2025,Uttarakhand,Almora,263680,0,1
17-12-2025,Uttarakhand,Bageshwar,263639,0,3
17-12-2025,Uttarakhand,Chamoli,246429,1,2
17-12-2025,Uttarakhand,Chamoli,246435,0,3
17-12-2025,Uttarakhand,Chamoli,246472,0,5
17-12-2025,Uttarakhand,Chamoli,246481,5,23
17-12-2025,Uttarakhand,Champawat,262309,0,22
17-12-2025,Uttarakhand,Champawat,262310,0,16
17-12-2025,Uttarakhand,Dehradun,248005,0,12
17-12-2025,Uttarakhand,Dehradun,248006,0,5
17-12-2025,Uttarakhand,Dehradun,248121,2,8
17-12-2025,Uttarakhand,Dehradun,248122,0,1
17-12-2025,Uttarakhand,Dehradun,249203,0,2
17-12-2025,Uttarakhand,Dehradun,249204,8,28
17-12-2025,Uttarakhand,Hardwar,249407,0,2
17-12-2025,Uttarakhand,Haridwar,247663,3,71
17-12-2025,Uttarakhand,Haridwar,247664,0,17
17-12-2025,Uttarakhand,Haridwar,247670,2,25
17-12-2025,Uttarakhand,Haridwar,249401,1,19
17-12-2025,Uttarakhand,Haridwar,249404,0,26
17-12-2025,Uttarakhand,Haridwar,249410,0,10
17-12-2025,Uttarakhand,Nainital,262402,1,9
17-12-2025,Uttarakhand,Nainital,263001,0,0
17-12-2025,Uttarakhand,Nainital,263126,3,26
17-12-2025,Uttarakhand,Nainital,263135,0,4
17-12-2025,Uttarakhand,Nainital,263140,0,5
17-12-2025,Uttarakhand,Nainital,263141,0,2
17-12-2025,Uttarakhand,Pauri Garhwal,246123,1,8
17-12-2025,Uttarakhand,Pauri Garhwal,246124,0,3
17-12-2025,Uttarakhand,Pauri Garhwal,246128,0,1
17-12-2025,Uttarakhand,Pauri Garhwal,246129,0,4
17-12-2025,Uttarakhand,Pauri Garhwal,246142,0,1
17-12-2025,Uttarakhand,Pauri Garhwal,246163,1,1
17-12-2025,Uttarakhand,Pauri Garhwal,246169,0,4
17-12-2025,Uttarakhand,Pauri Garhwal,246276,0,3
17-12-2025,Uttarakhand,Pauri Garhwal,249301,0,1
17-12-2025,Uttarakhand,Pithoragarh,262501,1,36
17-12-2025,Uttarakhand,Pithoragarh,262521,0,12
17-12-2025,Uttarakhand,Pithoragarh,262526,0,1
17-12-2025,Uttarakhand,Pithoragarh,262529,0,2
17-12-2025,Uttarakhand,Pithoragarh,262532,0,9
17-12-2025,Uttarakhand,Pithoragarh,262533,0,2
17-12-2025,Uttarakhand,Pithoragarh,262544,1,3
17-12-2025,Uttarakhand,Pithoragarh,262547,0,2
17-12-2025,Uttarakhand,Pithoragarh,262551,1,12
17-12-2025,Uttarakhand,Pithoragarh,262552,1,10
17-12-2025,Uttarakhand,Rudraprayag,246141,0,4
17-12-2025,Uttarakhand,Rudraprayag,246171,1,9
17-12-2025,Uttarakhand,Tehri Garhwal,249121,0,5
17-12-2025,Uttarakhand,Tehri Garhwal,249137,4,9
17-12-2025,Uttarakhand,Tehri Garhwal,249151,0,1
17-12-2025,Uttarakhand,Tehri Garhwal,249165,5,22
17-12-2025,Uttarakhand,Tehri Garhwal,249192,4,20
17-12-2025,Uttarakhand,Udham Singh Nagar,244712,8,75
17-12-2025,Uttarakhand,Udham Singh Nagar,262401,6,45
17-12-2025,Uttarakhand,Udham Singh Nagar,263152,4,31
17-12-2025,Uttarakhand,Uttarkashi,249141,1,17
17-12-2025,Uttarakhand,Uttarkashi,249151,1,6
17-12-2025,Uttarakhand,Uttarkashi,249193,1,15
07-11-2025,Uttarakhand,Almora,244715,0,2
07-11-2025,Uttarakhand,Almora,263601,2,20
07-11-2025,Uttarakhand,Almora,263629,1,3
07-11-2025,Uttarakhand,Almora,263636,1,5
07-11-2025,Uttarakhand,Almora,263637,1,21
07-11-2025,Uttarakhand,Almora,263638,0,5
07-11-2025,Uttarakhand,Almora,263653,0,8
07-11-2025,Uttarakhand,Almora,263658,1,6
07-11-2025,Uttarakhand,Bageshwar,263632,0,2
07-11-2025,Uttarakhand,Bageshwar,263639,1,1
07-11-2025,Uttarakhand,Chamoli,246424,0,9
07-11-2025,Uttarakhand,Chamoli,246449,0,4
07-11-2025,Uttarakhand,Chamoli,246481,2,7
07-11-2025,Uttarakhand,Chamoli,246486,0,2
07-11-2025,Uttarakhand,Champawat,262309,2,29
07-11-2025,Uttarakhand,Champawat,262310,0,27
07-11-2025,Uttarakhand,Champawat,262524,3,21
07-11-2025,Uttarakhand,Champawat,262527,0,6
07-11-2025,Uttarakhand,Champawat,262580,0,11
07-11-2025,Uttarakhand,Dehradun,248001,8,137
07-11-2025,Uttarakhand,Dehradun,248121,1,2
07-11-2025,Uttarakhand,Dehradun,248158,0,4
07-11-2025,Uttarakhand,Dehradun,248171,2,28
07-11-2025,Uttarakhand,Dehradun,248195,1,0
07-11-2025,Uttarakhand,Dehradun,249203,0,6
07-11-2025,Uttarakhand,Dehradun,249205,1,8
07-11-2025,Uttarakhand,Garhwal,246174,0,1
07-11-2025,Uttarakhand,Hardwar,247664,0,1
07-11-2025,Uttarakhand,Hardwar,249402,0,2
07-11-2025,Uttarakhand,Haridwar,246763,0,5
07-11-2025,Uttarakhand,Haridwar,247662,0,13
07-11-2025,Uttarakhand,Haridwar,247663,0,57
07-11-2025,Uttarakhand,Haridwar,247671,4,23
07-11-2025,Uttarakhand,Haridwar,249407,3,45
07-11-2025,Uttarakhand,Haridwar,249410,2,6
07-11-2025,Uttarakhand,Nainital,263001,0,5
07-11-2025,Uttarakhand,Nainital,263135,0,4
07-11-2025,Uttarakhand,Nainital,263140,0,8
07-11-2025,Uttarakhand,Nainital,263141,0,3
07-11-2025,Uttarakhand,Nainital,263158,0,3
07-11-2025,Uttarakhand,Pauri Garhwal,246149,0,31
07-11-2025,Uttarakhand,Pauri Garhwal,246279,1,3
07-11-2025,Uttarakhand,Pithoragarh,262520,0,1
07-11-2025,Uttarakhand,Pithoragarh,262530,1,2
07-11-2025,Uttarakhand,Pithoragarh,262531,0,9
07-11-2025,Uttarakhand,Pithoragarh,262547,0,6
07-11-2025,Uttarakhand,Pithoragarh,262553,0,57
07-11-2025,Uttarakhand,Rudraprayag,246419,2,6
07-11-2025,Uttarakhand,Rudraprayag,246421,0,8
07-11-2025,Uttarakhand,Rudraprayag,246439,0,11
07-11-2025,Uttarakhand,Rudraprayag,246475,0,7
07-11-2025,Uttarakhand,Tehri Garhwal,249001,1,6
07-11-2025,Uttarakhand,Tehri Garhwal,249145,0,6
07-11-2025,Uttarakhand,Tehri Garhwal,249161,1,11
07-11-2025,Uttarakhand,Tehri Garhwal,249186,0,10
07-11-2025,Uttarakhand,Tehri Garhwal,249196,0,3
10-11-2025,Uttarakhand,Almora,244715,0,2
10-11-2025,Uttarakhand,Almora,263621,0,2
10-11-2025,Uttarakhand,Almora,263624,1,3
10-11-2025,Uttarakhand,Almora,263625,0,9
10-11-2025,Uttarakhand,Almora,263626,0,19
10-11-2025,Uttarakhand,Almora,263637,2,24
10-11-2025,Uttarakhand,Almora,263665,0,1
10-11-2025,Uttarakhand,Almora,263667,2,3
10-11-2025,Uttarakhand,Almora,263676,0,2
10-11-2025,Uttarakhand,Almora,263680,0,3
10-11-2025,Uttarakhand,Bageshwar,263619,0,2
10-11-2025,Uttarakhand,Bageshwar,263630,0,1
10-11-2025,Uttarakhand,Bageshwar,263640,3,2
10-11-2025,Uttarakhand,Bageshwar,263641,0,2
10-11-2025,Uttarakhand,Chamoli,246426,0,2
10-11-2025,Uttarakhand,Chamoli,246428,1,2
10-11-2025,Uttarakhand,Chamoli,246441,0,1
10-11-2025,Uttarakhand,Chamoli,246443,0,8
10-11-2025,Uttarakhand,Chamoli,246444,0,7
10-11-2025,Uttarakhand,Chamoli,246453,0,2
10-11-2025,Uttarakhand,Chamoli,246455,0,8
10-11-2025,Uttarakhand,Chamoli,246473,1,17
10-11-2025,Uttarakhand,Chamoli,246483,1,0
10-11-2025,Uttarakhand,Champawat,262309,0,19
10-11-2025,Uttarakhand,Champawat,262524,4,28
10-11-2025,Uttarakhand,Champawat,262527,0,7
10-11-2025,Uttarakhand,Champawat,262529,0,4
10-11-2025,Uttarakhand,Dehradun,248005,1,9
10-11-2025,Uttarakhand,Dehradun,248007,2,44
10-11-2025,Uttarakhand,Dehradun,248008,2,20
10-11-2025,Uttarakhand,Dehradun,248009,0,6
10-11-2025,Uttarakhand,Dehradun,248125,1,11
10-11-2025,Uttarakhand,Dehradun,248179,0,6
10-11-2025,Uttarakhand,Hardwar,247670,0,1
10-11-2025,Uttarakhand,Hardwar,249407,0,2
10-11-2025,Uttarakhand,Haridwar,247663,7,63
10-11-2025,Uttarakhand,Haridwar,247665,1,9
10-11-2025,Uttarakhand,Haridwar,247666,3,28
10-11-2025,Uttarakhand,Haridwar,249403,0,11
10-11-2025,Uttarakhand,Haridwar,249404,3,16
10-11-2025,Uttarakhand,Haridwar,249407,1,59
10-11-2025,Uttarakhand,Haridwar,249408,3,29
10-11-2025,Uttarakhand,Nainital,244713,0,4
10-11-2025,Uttarakhand,Nainital,244715,2,37
10-11-2025,Uttarakhand,Nainital,263002,1,3
10-11-2025,Uttarakhand,Nainital,263134,1,6
10-11-2025,Uttarakhand,Pauri Garhwal,246121,1,11
10-11-2025,Uttarakhand,Pauri Garhwal,246147,0,4
10-11-2025,Uttarakhand,Pauri Garhwal,246176,1,4
10-11-2025,Uttarakhand,Pithoragarh,262522,2,26
10-11-2025,Uttarakhand,Pithoragarh,262526,0,1
10-11-2025,Uttarakhand,Pithoragarh,262532,0,3
10-11-2025,Uttarakhand,Pithoragarh,262551,1,0
10-11-2025,Uttarakhand,Rudraprayag,246141,0,8
10-11-2025,Uttarakhand,Rudraprayag,246421,1,14
10-11-2025,Uttarakhand,Rudraprayag,246429,1,10
10-11-2025,Uttarakhand,Rudraprayag,246442,0,3
10-11-2025,Uttarakhand,Tehri Garhwal,249001,0,3
10-11-2025,Uttarakhand,Tehri Garhwal,249121,0,5
10-11-2025,Uttarakhand,Tehri Garhwal,249125,0,3
10-11-2025,Uttarakhand,Tehri Garhwal,249132,1,3
10-11-2025,Uttarakhand,Tehri Garhwal,249146,2,12
10-11-2025,Uttarakhand,Uttarkashi,249152,5,13
11-11-2025,Uttarakhand,Almora,263656,2,3
11-11-2025,Uttarakhand,Almora,263680,0,4
11-11-2025,Uttarakhand,Bageshwar,263641,0,8
11-11-2025,Uttarakhand,Bageshwar,263679,0,6
11-11-2025,Uttarakhand,Chamoli,246427,0,9
11-11-2025,Uttarakhand,Chamoli,246443,0,2
11-11-2025,Uttarakhand,Chamoli,246446,0,1
11-11-2025,Uttarakhand,Chamoli,246473,1,1
11-11-2025,Uttarakhand,Champawat,262523,4,29
11-11-2025,Uttarakhand,Dehradun,248005,2,10
11-11-2025,Uttarakhand,Dehradun,248009,0,3
11-11-2025,Uttarakhand,Dehradun,248141,0,5
11-11-2025,Uttarakhand,Dehradun,248142,3,20
11-11-2025,Uttarakhand,Dehradun,248143,1,1
11-11-2025,Uttarakhand,Dehradun,248145,0,7
11-11-2025,Uttarakhand,Dehradun,249203,0,3
11-11-2025,Uttarakhand,Hardwar,249402,0,1
11-11-2025,Uttarakhand,Haridwar,247661,0,45
11-11-2025,Uttarakhand,Haridwar,247663,4,63
11-11-2025,Uttarakhand,Haridwar,249401,1,17
11-11-2025,Uttarakhand,Haridwar,249403,1,23
11-11-2025,Uttarakhand,Pauri Garhwal,246124,1,0
11-11-2025,Uttarakhand,Pauri Garhwal,246129,0,2
11-11-2025,Uttarakhand,Pauri Garhwal,246144,0,6
11-11-2025,Uttarakhand,Pauri Garhwal,246146,0,1
11-11-2025,Uttarakhand,Pauri Garhwal,246149,2,34
11-11-2025,Uttarakhand,Pauri Garhwal,246174,1,6
11-11-2025,Uttarakhand,Pithoragarh,262501,0,14
11-11-2025,Uttarakhand,Pithoragarh,262529,1,7
11-11-2025,Uttarakhand,Pithoragarh,262531,0,5
11-11-2025,Uttarakhand,Pithoragarh,262533,0,1
11-11-2025,Uttarakhand,Rudraprayag,246442,1,2
11-11-2025,Uttarakhand,Rudraprayag,246475,0,8
11-11-2025,Uttarakhand,Tehri Garhwal,249122,0,9
11-11-2025,Uttarakhand,Tehri Garhwal,249128,0,1
11-11-2025,Uttarakhand,Tehri Garhwal,249161,0,4
11-11-2025,Uttarakhand,Tehri Garhwal,249199,2,6
11-11-2025,Uttarakhand,Udham Singh Nagar,262308,8,68
11-11-2025,Uttarakhand,Udham Singh Nagar,262401,4,59
11-11-2025,Uttarakhand,Udham Singh Nagar,262405,2,44
11-11-2025,Uttarakhand,Udham Singh Nagar,263145,0,5
11-11-2025,Uttarakhand,Udham Singh Nagar,263153,2,79
11-11-2025,Uttarakhand,Udham Singh Nagar,263160,3,19
11-11-2025,Uttarakhand,Uttarkashi,249193,1,13
13-11-2025,Uttarakhand,Almora,263624,0,4
13-11-2025,Uttarakhand,Almora,263625,0,8
13-11-2025,Uttarakhand,Almora,263658,0,1
13-11-2025,Uttarakhand,Almora,263659,0,5
13-11-2025,Uttarakhand,Almora,263661,0,3
13-11-2025,Uttarakhand,Almora,263664,0,2
13-11-2025,Uttarakhand,Bageshwar,263632,0,11
13-11-2025,Uttarakhand,Bageshwar,263642,0,19
13-11-2025,Uttarakhand,Chamoli,246435,1,10
13-11-2025,Uttarakhand,Chamoli,246440,0,1
13-11-2025,Uttarakhand,Chamoli,246444,0,9
13-11-2025,Uttarakhand,Chamoli,246453,1,0
13-11-2025,Uttarakhand,Chamoli,246481,0,1
13-11-2025,Uttarakhand,Chamoli,246483,0,1
13-11-2025,Uttarakhand,Chamoli,246487,0,2
13-11-2025,Uttarakhand,Champawat,262309,1,15
13-11-2025,Uttarakhand,Champawat,262523,2,36
13-11-2025,Uttarakhand,Champawat,262580,5,7
13-11-2025,Uttarakhand,Dehradun,248005,0,13
13-11-2025,Uttarakhand,Dehradun,248009,1,4
13-11-2025,Uttarakhand,Dehradun,248197,2,43
13-11-2025,Uttarakhand,Dehradun,248202,0,1
13-11-2025,Uttarakhand,Dehradun,249202,0,5
13-11-2025,Uttarakhand,Haridwar,246763,0,4
13-11-2025,Uttarakhand,Haridwar,247664,0,12
13-11-2025,Uttarakhand,Haridwar,247666,3,11
13-11-2025,Uttarakhand,Haridwar,249408,2,18
13-11-2025,Uttarakhand,Nainital,263126,2,9
13-11-2025,Uttarakhand,Nainital,263135,2,4
13-11-2025,Uttarakhand,Pauri Garhwal,246001,0,5
13-11-2025,Uttarakhand,Pauri Garhwal,246113,0,1
13-11-2025,Uttarakhand,Pauri Garhwal,246121,2,9
13-11-2025,Uttarakhand,Pauri Garhwal,246146,1,1
13-11-2025,Uttarakhand,Pauri Garhwal,246161,0,2
13-11-2025,Uttarakhand,Pauri Garhwal,246162,1,7
13-11-2025,Uttarakhand,Pauri Garhwal,246174,0,6
13-11-2025,Uttarakhand,Pauri Garhwal,246194,0,2
13-11-2025,Uttarakhand,Pithoragarh,262520,0,4
13-11-2025,Uttarakhand,Pithoragarh,262529,1,3
13-11-2025,Uttarakhand,Pithoragarh,262531,0,6
13-11-2025,Uttarakhand,Pithoragarh,262553,1,51
13-11-2025,Uttarakhand,Pithoragarh,262554,0,6
13-11-2025,Uttarakhand,Rudraprayag,246439,1,4
13-11-2025,Uttarakhand,Tehri Garhwal,249123,0,8
13-11-2025,Uttarakhand,Tehri Garhwal,249128,0,1
13-11-2025,Uttarakhand,Tehri Garhwal,249137,0,10
13-11-2025,Uttarakhand,Tehri Garhwal,249165,2,23
13-11-2025,Uttarakhand,Tehri Garhwal,249180,3,8
13-11-2025,Uttarakhand,Tehri Garhwal,249192,1,5
13-11-2025,Uttarakhand,Tehri Garhwal,249199,5,5
13-11-2025,Uttarakhand,Uttarkashi,249141,0,4
14-11-2025,Uttarakhand,Almora,263625,1,9
14-11-2025,Uttarakhand,Almora,263636,1,3
14-11-2025,Uttarakhand,Almora,263646,0,2
14-11-2025,Uttarakhand,Almora,263653,1,7
14-11-2025,Uttarakhand,Almora,263658,0,2
14-11-2025,Uttarakhand,Almora,263659,0,6
14-11-2025,Uttarakhand,Almora,263663,1,3
14-11-2025,Uttarakhand,Bageshwar,263619,1,2
14-11-2025,Uttarakhand,Bageshwar,263633,0,5
14-11-2025,Uttarakhand,Bageshwar,263639,0,1
14-11-2025,Uttarakhand,Chamoli,246401,0,2
14-11-2025,Uttarakhand,Chamoli,246424,0,7
14-11-2025,Uttarakhand,Chamoli,246449,0,2
14-11-2025,Uttarakhand,Chamoli,246453,0,3
14-11-2025,Uttarakhand,Chamoli,246488,0,1
14-11-2025,Uttarakhand,Champawat,262523,0,21
14-11-2025,Uttarakhand,Champawat,262525,0,5
14-11-2025,Uttarakhand,Champawat,262527,1,4
14-11-2025,Uttarakhand,Champawat,262528,0,3
14-11-2025,Uttarakhand,Dehradun,248006,0,1
14-11-2025,Uttarakhand,Dehradun,248142,1,15
14-11-2025,Uttarakhand,Dehradun,248145,2,4
14-11-2025,Uttarakhand,Dehradun,248159,0,1
14-11-2025,Uttarakhand,Dehradun,248165,0,1
14-11-2025,Uttarakhand,Dehradun,248171,3,20
14-11-2025,Uttarakhand,Dehradun,248196,0,6
14-11-2025,Uttarakhand,Dehradun,249202,1,10
14-11-2025,Uttarakhand,Hardwar,247668,0,1
14-11-2025,Uttarakhand,Haridwar,246763,0,3
14-11-2025,Uttarakhand,Haridwar,247663,3,71
14-11-2025,Uttarakhand,Haridwar,249401,0,20
14-11-2025,Uttarakhand,Haridwar,249408,2,28
14-11-2025,Uttarakhand,Haridwar,249410,1,6
14-11-2025,Uttarakhand,Nainital,262402,2,16
14-11-2025,Uttarakhand,Nainital,263002,0,6
14-11-2025,Uttarakhand,Pauri Garhwal,246121,0,11
14-11-2025,Uttarakhand,Pauri Garhwal,246128,0,3
14-11-2025,Uttarakhand,Pauri Garhwal,246130,2,0
14-11-2025,Uttarakhand,Pauri Garhwal,246172,2,9
14-11-2025,Uttarakhand,Pithoragarh,262501,0,14
14-11-2025,Uttarakhand,Pithoragarh,262521,4,6
14-11-2025,Uttarakhand,Pithoragarh,262530,0,2
14-11-2025,Uttarakhand,Pithoragarh,262541,0,4
14-11-2025,Uttarakhand,Pithoragarh,262554,1,4
14-11-2025,Uttarakhand,Rudraprayag,246425,2,16
14-11-2025,Uttarakhand,Rudraprayag,246439,1,7
14-11-2025,Uttarakhand,Tehri Garhwal,249145,0,3
14-11-2025,Uttarakhand,Tehri Garhwal,249146,6,15
14-11-2025,Uttarakhand,Tehri Garhwal,249175,1,14
09-11-2025,Uttarakhand,Almora,263625,1,2
09-11-2025,Uttarakhand,Almora,263645,0,2
09-11-2025,Uttarakhand,Almora,263653,0,1
09-11-2025,Uttarakhand,Chamoli,246440,0,1
09-11-2025,Uttarakhand,Chamoli,246443,0,1
09-11-2025,Uttarakhand,Champawat,262309,0,3
09-11-2025,Uttarakhand,Dehradun,248006,0,4
09-11-2025,Uttarakhand,Haridwar,247661,0,13
09-11-2025,Uttarakhand,Haridwar,247663,1,15
09-11-2025,Uttarakhand,Haridwar,247666,0,5
09-11-2025,Uttarakhand,Haridwar,247668,0,2
09-11-2025,Uttarakhand,Haridwar,247671,0,3
09-11-2025,Uttarakhand,Haridwar,249401,0,3
09-11-2025,Uttarakhand,Haridwar,249410,0,1
09-11-2025,Uttarakhand,Nainital,263002,0,1
09-11-2025,Uttarakhand,Pauri Garhwal,246147,0,1
09-11-2025,Uttarakhand,Pauri Garhwal,246159,0,1
09-11-2025,Uttarakhand,Pauri Garhwal,246165,0,1
09-11-2025,Uttarakhand,Pauri Garhwal,246174,0,1
09-11-2025,Uttarakhand,Pauri Garhwal,246275,0,1
09-11-2025,Uttarakhand,Pithoragarh,262554,0,1
09-11-2025,Uttarakhand,Rudraprayag,246439,0,1
09-11-2025,Uttarakhand,Rudraprayag,246471,1,0
09-11-2025,Uttarakhand,Udham Singh Nagar,262311,2,1
09-11-2025,Uttarakhand,Udham Singh Nagar,263160,0,5
09-11-2025,Uttarakhand,Uttarkashi,249151,0,1
09-11-2025,Uttarakhand,Uttarkashi,249165,0,1
09-11-2025,Uttarakhand,Uttarkashi,249185,0,3
08-11-2025,Uttarakhand,Almora,263621,1,3
08-11-2025,Uttarakhand,Almora,263629,0,2
08-11-2025,Uttarakhand,Almora,263637,0,2
08-11-2025,Uttarakhand,Almora,263645,1,4
08-11-2025,Uttarakhand,Almora,263659,0,4
08-11-2025,Uttarakhand,Bageshwar,263640,0,1
08-11-2025,Uttarakhand,Chamoli,246429,0,2
08-11-2025,Uttarakhand,Chamoli,246431,0,1
08-11-2025,Uttarakhand,Chamoli,246443,0,3
08-11-2025,Uttarakhand,Chamoli,246481,0,1
08-11-2025,Uttarakhand,Champawat,262527,3,4
08-11-2025,Uttarakhand,Champawat,262528,1,5
08-11-2025,Uttarakhand,Dehradun,248002,3,13
08-11-2025,Uttarakhand,Dehradun,248007,5,22
08-11-2025,Uttarakhand,Dehradun,248123,0,2
08-11-2025,Uttarakhand,Dehradun,248145,0,7
08-11-2025,Uttarakhand,Dehradun,248197,1,33
08-11-2025,Uttarakhand,Dehradun,248198,1,8
08-11-2025,Uttarakhand,Dehradun,248199,1,7
08-11-2025,Uttarakhand,Haridwar,246763,0,3
08-11-2025,Uttarakhand,Haridwar,247666,3,9
08-11-2025,Uttarakhand,Haridwar,247668,0,7
08-11-2025,Uttarakhand,Haridwar,247671,0,14
08-11-2025,Uttarakhand,Haridwar,249402,3,40
08-11-2025,Uttarakhand,Haridwar,249408,0,15
08-11-2025,Uttarakhand,Haridwar,249411,0,1
08-11-2025,Uttarakhand,Nainital,244715,3,38
08-11-2025,Uttarakhand,Nainital,263001,0,2
08-11-2025,Uttarakhand,Nainital,263132,1,5
08-11-2025,Uttarakhand,Nainital,263157,0,2
08-11-2025,Uttarakhand,Pauri Garhwal,246001,0,1
08-11-2025,Uttarakhand,Pauri Garhwal,246129,0,1
08-11-2025,Uttarakhand,Pauri Garhwal,246278,0,4
08-11-2025,Uttarakhand,Pithoragarh,262530,0,2
08-11-2025,Uttarakhand,Pithoragarh,262576,0,3
08-11-2025,Uttarakhand,Rudraprayag,246425,0,8
08-11-2025,Uttarakhand,Rudraprayag,246471,0,1
08-11-2025,Uttarakhand,Tehri Garhwal,249122,0,1
08-11-2025,Uttarakhand,Tehri Garhwal,249145,0,1
08-11-2025,Uttarakhand,Tehri Garhwal,249199,0,5
08-11-2025,Uttarakhand,Udham Singh Nagar,244712,3,42
08-11-2025,Uttarakhand,Udham Singh Nagar,262311,0,10
08-11-2025,Uttarakhand,Udham Singh Nagar,263160,1,13
08-11-2025,Uttarakhand,Uttarkashi,249193,2,8
08-11-2025,Uttarakhand,Uttarkashi,249194,0,1
12-11-2025,Uttarakhand,Almora,263601,4,10
12-11-2025,Uttarakhand,Almora,263626,3,2
12-11-2025,Uttarakhand,Almora,263629,0,4
12-11-2025,Uttarakhand,Almora,263637,3,11
12-11-2025,Uttarakhand,Almora,263646,0,1
